string2 0,string 1,string 2,string 3
m235_010_010,char_INORI,А...?! К-Кто вы---?!,m235_010_010
m235_010_020,char_INORI,Погодите. Вы же...,m235_010_020
m235_010_030,char_SUMERAGI,"Мы из D-SAT. Мы получили сообщения от граждан о Дигимонах за
пределами района.",m235_010_030
m235_010_040,char_AEGIOMON,Инори...!,m235_010_040
m235_010_050,char_SUMERAGI,"...Присутствие Дигимона подтверждено. Идите с нами. Вы будете
задержаны.",m235_010_050
m235_010_060,char_AEGIOMON,Ай...!,m235_010_060
m235_010_070,char_INORI,П-Прекратите это!,m235_010_070
m235_010_080,char_SUMERAGI,"Я прошу вас двоих тоже последовать за нами добровольно. Почему
вы укрывали сбежавшего Дигимона?",m235_010_080
m235_010_090,char_SUMERAGI,"Нет смысла пытаться защищать их, знаете ли. Их вид предаст вас в
мгновение ока.",m235_010_090
m235_010_100,char_INORI,"Хорошо. Мы не будем сопротивляться, но... вы нас не помните?",m235_010_100
m235_010_110,char_SUMERAGI,"Теперь, когда вы говорите... кажется, я действительно видел вас
где-то раньше...",m235_010_110
m235_010_120,char_INORI,Где ваш капитан...? Капитан Куреми?,m235_010_120
m235_010_130,char_SUMERAGI,Вы знаете капитана Куреми...?,m235_010_130
m235_010_140,char_SUMERAGI,...,m235_010_140
m235_010_150,char_SUMERAGI,"В тот день восемь лет назад капитан был безжалостно атакован
Дигимонами.",m235_010_150
m235_010_160,char_SUMERAGI,Вот почему его больше нет с нами...!,m235_010_160
m235_010_170,char_SUMERAGI,Заберите их всех под стражу. Мы отходим! Быстрее!,m235_010_170
m235_010_180,char_SPECIAL_FORCES,Есть!,m235_010_180
m235_020_010,char_SPECIAL_FORCES,Залезай туда!,m235_020_010
m235_020_020,char_AEGIOMON,Что не так с этими парнями?!,m235_020_020
m235_020_030,char_INORI,"Итак... Интересно, что с нами будет...",m235_020_030
m235_020_040,char_UNKNOWN,"Давно не виделись, не так ли.",m235_020_040
m235_020_050,char_INORI,К-Кто вы...?,m235_020_050
m235_020_060,char_UNKNOWN,"Справедливый вопрос. В такой одежде вы бы меня
и не узнали.",m235_020_060
m235_020_070,char_TOUDO,"Я раньше была офицером службы общественной безопасности...
Не помните?",m235_020_070
m235_020_080,char_TOUDO,Мы с вами уже несколько раз говорили.,m235_020_080
m235_020_090,char_INORI,"Ах, точно!",m235_020_090
m235_020_100,char_TOUDO,"Я рада, что вы помните.",m235_020_100
m235_020_105,char_TOUDO,Позвольте снова представиться... Я Асуна Сироки.,m235_020_105
m235_020_110,char_AEGIOMON,"Погоди, «Раньше была»...? Вы больше не в службе безопасности?",m235_020_110
m235_020_120,char_TOUDO,"Я не могу принять нынешнюю систему, которая позволяет причинять
вред невинным Дигимонам.",m235_020_120
m235_020_130,char_TOUDO,"В последнее время все задержанные сбежавшие Дигимоны
документируются как отправленные в район.",m235_020_130
m235_020_140,char_TOUDO,"Но мои расследования показали, что некоторых Дигимонов
отправляют вместо этого на эту подземную базу.",m235_020_140
m235_020_150,char_TOUDO,"У меня нет доказательств... но моё чутьё подсказывает, что их
используют как подопытных.",m235_020_150
m235_020_160,char_INORI,Подопытных?!,m235_020_160
m235_020_170,char_TOUDO,"Есть кое-кто, кто хотел бы встретиться с вами. По правде
говоря... я здесь по просьбе этого человека.",m235_020_170
m235_020_180,char_TOUDO,"Я помогу вам сбежать, но с этого момента вам нужно будет делать,
как я скажу.",m235_020_180
m235_030_010,char_TOUDO,...Посмотрите туда.,m235_030_010
m235_030_020,char_AEGIOMON,*аах*,m235_030_020
m235_030_030,char_INORI,Это ужасно...!,m235_030_030
m235_030_040,char_TOUDO,Кто-то идёт... Сюда!,m235_030_040
m235_030_050,char_DR_KUGA,"Хм, очень хорошо.",m235_030_050
m235_030_060,char_DR_KUGA,"Природа этих жизненных форм Дигимонов будет раскрыта нам в
мгновение ока!",m235_030_060
m235_030_070,char_ASSISTANT,Я почти не замечаю отсутствия Др. Симмонс.,m235_030_070
m235_030_080,char_DR_KUGA,"Хмпф! В отличие от той трусихи, которая сбежала, когда у меня
есть работа, я её делаю!",m235_030_080
m235_030_090,char_TOUDO,Побег из этого места — наш главный приоритет сейчас. Пошли.,m235_030_090
m235_040_010,char_TOUDO,"В этом подземном ходе ещё нет камер наблюдения, и он в стороне
от маршрутов патруля. Должно быть безопасно.",m235_040_010
m235_040_020,char_TOUDO,"Ах, и ещё...",m235_040_020
m235_040_030,char_SIMMONS,"Привет, давно не разговаривали.",m235_040_030
m235_040_040,char_SIMMONS,"Это Симмонс. Рада слышать, что вы в порядке.",m235_040_040
m235_040_050,char_SIMMONS,"У меня тут творился настоящий хаос. Меня перевели
из управления безопасности в D-SAT...",m235_040_050
m235_040_060,char_SIMMONS,"...где мне затем приказали разработать оружие для уничтожения
Дигимонов.",m235_040_060
m235_040_070,char_AEGIOMON,Уничтожение Дигимонов…,m235_040_070
m235_040_080,char_SIMMONS,"Я сказала «нет», конечно. Где же красота в чём-то подобном?",m235_040_080
m235_040_090,char_SIMMONS,"Я сказала им, что уважаемый Др. Юки никогда бы не построил
ничего похожего на оружие массового убийства.",m235_040_090
m235_040_100,char_PLAYER_M,Др. Юки...?{next},
m235_040_110,char_SIMMONS,"Это имя не нуждается в представлении здесь, в Японии, я уверена.
Нет никого, кого я уважаю больше, чем его.",m235_040_110
m235_040_120,char_SIMMONS,"Так что я уволилась из офиса службы безопасности... и теперь я
исследую нечто гораздо более важное, чем когда-либо.",m235_040_120
m235_040_130,char_SIMMONS,Естественные законы этого мира.,m235_040_130
m235_040_140,char_SIMMONS,"...Есть место глубоко под Синдзюку под названием «Деревня
Восстания».",m235_040_140
m235_040_150,char_SIMMONS,"Именно там сейчас находится моё исследовательское пространство.
Что скажете, встретимся и поболтаем там?",m235_040_150
m235_040_160,char_TOUDO,"Др. Симмонс также сделала этот специальный костюм, который я
ношу.",m235_040_160
m235_040_170,char_TOUDO,"Хотя я не разделяю её вкус в моде... я определённо разделяю её
идеалы.",m235_040_170
m235_040_180,char_TOUDO,"То, что делают наши бывшие работодатели, — неправильно, и мы не
можем просто закрыть на это глаза.",m235_040_180
m235_040_190,char_TOUDO,Мы были бы очень признательны за вашу помощь в наших усилиях.,m235_040_190
m235_040_200,char_TOUDO,Следуйте за мной. Я проведу вас в Деревню Восстания.,m235_040_200
