string2 0,string 1,string 2,string 3
m280_010_010,char_AEGIOMON,Ого...! Мы вернулись?,m280_010_010
m280_010_020,char_PLAYER_M,Это всё был просто сон?{next},
m280_010_021,char_PLAYER_M,Новая аномалия...?{next},
m280_010_022,char_PLAYER_M,Были ли в том фильме какие-то подсказки?{next},
m280_010_030,char_INORI,"Я не уверена, но... Я видела то же, что и вы, так что это не мог
быть сон или даже иллюзия.",m280_010_030
m280_010_040,char_INORI,"В том фильме говорилось о яде... Вы не думаете, что это означало
то вино, которое мы доставили?",m280_010_040
m280_010_050,char_INORI,"Думаешь, Венусмон—?",m280_010_050
m280_010_060,char_AEGIOMON,Погоди... Взгляни на океан!,m280_010_060
m280_010_070,char_AEGIOMON,Красный туман ещё не появился... В-всё вернулось в норму?!,m280_010_070
m280_010_080,char_INORI,Что вообще происходит? Давайте спросим Дигимонов.,m280_010_080
m280_020_010,char_AEGIOMON,"Если подумать... где Ранемон? Думаю, она тоже должна знать об
этом.",
m280_020_015,char_VENUSMON,"Мне кажется, я видела, как она садилась в МастерБлимпмона совсем
недавно...",
m280_020_020,char_AEGIOMON,Они начинают движение? П-Погоди. Если они взлетят без нас...,
m280_020_030,char_INORI,"...мы не сможем вернуться! Давайте поторопимся и поднимемся на
борт!",
m280_030_010,char_AEGIOMON,"Как будто мы плывём по воде, как на лодке. Кто запустил
МастерБлимпмона?...Это была Ранемон?",
m280_030_020,char_VENUSMON,Это... это же—!,
m280_030_030,char_INORI,Что такое?,
m280_030_040,char_VENUSMON,Это... яд! Смертельно опасный яд!,m280_040_010
m280_030_050,char_INORI,Что?!,m280_040_020
m280_030_060,char_AEGIOMON,Ч-Что это может означать...?!,m280_040_030
m280_030_070,char_VENUSMON,"Мне неприятно даже думать об этом, но...",m280_040_040
m280_030_080,char_VENUSMON,"...я считаю, что меня обманули!",m280_040_050
m280_030_090,char_RANAMON,"Похоже, жареный петух клюнул!",m280_040_060
m280_030_100,char_INORI,Этого не может быть...,m280_040_070
m280_030_110,char_INORI,В смысле...,m280_040_080
m280_030_120,char_INORI,...ты была так добра к нам!,m280_040_090
m280_030_130,char_RANAMON,"О, да. Конечно, конечно... Я была сууупер добра к вам. Ведь...",m280_040_100
m280_030_140,char_RANAMON,"...вы, ребята, мои драгоценные лохи.",m280_040_110
m280_030_150,char_VENUSMON,Ты... и меня тоже обманула?,m280_040_120
m280_030_160,char_RANAMON,...Ага. Всё это была ложь. Вся эта история.,m280_040_130
m280_030_170,char_RANAMON,Каждое моё слово было полной чушью.,m280_040_140
m280_030_180,char_RANAMON,"Я член менее радикальной фракции Титанов — тех, кто находит все
эти нецивилизованные драки абсолютно отвратительными.",m280_040_150
m280_030_190,char_RANAMON,"Я просто говорю, что мы должны найти способы заставить наших
врагов капитулировать без боя.",m280_040_160
m280_030_200,char_RANAMON,"Такие способы, как этот яд!",m280_040_170
m280_030_210,char_RANAMON,"Теперь, когда всё раскрылось, я не могу просто так позволить вам
жить, не так ли?!",m280_040_180
m280_040_010,char_VENUSMON,Это... яд! Смертельно опасный яд!,m280_040_010
m280_040_020,char_INORI,Что?!,m280_040_020
m280_040_030,char_AEGIOMON,Ч-Что здесь происходит?!,m280_040_030
m280_040_040,char_VENUSMON,"Мне неприятно даже думать об этом, но...",m280_040_040
m280_040_050,char_VENUSMON,"...я считаю, что меня обманули!",m280_040_050
m280_040_060,char_RANAMON,"Похоже, жареный петух клюнул!",m280_040_060
m280_040_070,char_INORI,Этого не может быть...,m280_040_070
