string2 0,string 1,string 2,string 3
m260_020_010,char_RANAMON,Приготовиться к взлёту!,m260_020_010
m260_030_010,char_INORI,"Море... Интересно, как там Шеллмон?",
m260_030_020,char_RANAMON,О? Ты знаешь Шеллмон?,
m260_030_030,char_AEGIOMON,Ага. Мы раньше бывали в Зоне Бездны. Шеллмон тоже твой друг?,
m260_030_040,char_RANAMON,"Можно сказать... потому что дело, о котором я говорила ранее, не
с кем иным, как с Шеллмон!",
m260_030_050,char_PLAYER_M,Шеллмон в последнее время хорошо?{next},
m260_030_051,char_PLAYER_M,"Интересно, мы имеем в виду одну и ту же Шеллмон.",
m260_030_052,char_PLAYER_M,"Выходит, наши друзья и между собой знакомы...",
m260_030_060,char_RANAMON,Ещё бы!,
m260_030_070,char_RANAMON,"Ведь Шеллмон смогла в одиночку восстановить ту деревню, которая
когда-то была необитаема из-за Титанов.",
m260_030_080,char_RANAMON,Я бы так и подумала. Ведь в той деревне не было других Шеллмон.,
m260_030_090,char_RANAMON,Хи-хи. Скоро все Дигимоны в Цифровом Мире станут друзьями!,
m260_030_100,char_INORI,"Я бы хотела, чтобы это случилось...",
m260_030_110,char_RANAMON,"И благодаря её настойчивым мирным переговорам с морскими
Титанами, та деревня получила больше автономии, чем большинство!",
m260_030_120,char_RANAMON,"Шеллмон «обсуждает всё», как ты и надеялась, и, кажется, это
сделало местных Титанов более мирными.",
m260_030_130,char_AEGIOMON,Шеллмон пытается защитить ту деревню.,
m260_030_140,char_RANAMON,"Как умеренный Титан, я тайно встречалась с Шеллмон. Мы ладим,
так как наши взгляды на будущее совпадают.",
m260_030_150,char_RANAMON,"Титанов интересует только Поток. Наши переговоры сосредоточены
на том, уступит ли деревня контроль над ним.",
m260_030_160,char_RANAMON,"Пока Титаны могут завладеть энергией Потока там, всё остальное
должно казаться им мелочью.",
m260_030_170,char_RANAMON,Видите? Посмотрите сами.,
m260_030_180,char_AEGIOMON,Океан... Он покраснел?,
m260_030_190,char_INORI,Не может быть! Всего восемь лет назад он был синим...,
m260_030_200,char_RANAMON,"Готова поспорить, что затруднённое течение Потока имеет к этому
какое-то отношение... В любом случае, мы почти у деревни.",
m260_040_010,char_RANAMON,И вот мы здесь!,m260_040_010
m260_040_020,char_OPERATOR_M,"Этот «Поток», о котором упоминала Ранемон... Если я не ошибаюсь,
это ресурс Цифрового мира.",m260_040_020_M m260_040_020_F
m260_040_030,char_OPERATOR_M,"Если конфликт начался из-за борьбы за этот ресурс,
решить его будет непросто.",m260_040_030_M m260_040_030_F
m260_040_040,char_OPERATOR_M,"Многие конфликты в нашем мире происходили из-за ресурсов. Любой
учебник истории расскажет, насколько это ужасно...",m260_040_040_M m260_040_040_F
m260_050_010,char_RANAMON,Я прямо сейчас иду к Шеллмон. Хотите со мной?,
m260_050_020,char_PLAYER_M,"Думаю, нам стоит пойти с Ранемон.{next}",
m260_050_021,char_PLAYER_M,Нам стоит собрать информацию самим.,
m260_050_022,char_PLAYER_M,Давайте поплаваем в океане!,
m260_050_030,char_AEGIOMON,"Шеллмон покидала эти места, но, похоже, она вернулась, да?",
m260_050_050,char_INORI,"И всё это время она вела переговоры с Титанами... Это довольно
круто.",
m260_050_060,char_INORI,"Значит, она понимает, что борьба лишь отнимает у людей то, что
они любят. Я думаю, Шеллмон может быть нашей лучшей надеждой.",
m260_050_070,char_AEGIOMON,"Неплохая идея, конечно... Но всё же, думаю, нам стоит поговорить
с Шеллмон напрямую.",
m260_050_080,char_INORI,"Я с нетерпением ждала, чтобы снова увидеть океан Цифрового мира
спустя всё это время, но...",
m260_050_090,char_INORI,...красный океан? Это просто странно.,
m260_050_100,char_INORI,"Нам стоит поговорить с Дигимоном, который может рассказать нам,
что с ним случилось.",
m260_050_110,char_RANAMON,"Да. Назови это предчувствием, но я бы сказала, это поможет вам
быстро добраться до сути дела.",
m260_050_120,char_RANAMON,"Ладно, тогда вперёд!",
m260_060_010,char_AEGIOMON,"Похоже, титанов здесь нет. Наверняка это всё
благодаря стараниям Шеллмон.",m260_060_010
m260_060_020,char_INORI,"И всё же, все выглядят такими подавленными...",m260_060_020
m260_060_030,char_AEGIOMON,"Нам лучше спросить Шеллмон, что здесь происходит.",m260_060_030
m260_060_040,char_INORI,Ага. Поторопимся.,m260_060_040
m260_070_010,char_RANAMON,В чём дело? Что-то не так?,
m260_070_020,char_AEGIOMON,Просто... так странно снова видеть Шеллмон...,
m260_070_030,char_INORI,"Для Шеллмон с нашей последней встречи прошло восемь лет, верно?
Интересно, узнаёт ли она нас...",
m260_070_040,char_INORI,"Тогда это было грустное прощание, так что я надеюсь, сейчас мы
сможем хорошо пообщаться.",
m260_080_010,char_RANAMON,"Эй, Шеллмон, к тебе гости!",m260_080_010
m260_080_020,char_VENUSMON,"Ты единственная, кто до сих пор зовёт меня так.",m260_080_020
m260_080_030,char_VENUSMON,Что касается моих гостей...,m260_080_030
m260_080_040,char_AEGIOMON,П-погоди. ЧТООО?,m260_080_040
m260_080_050,char_AEGIOMON,"Подожди... То есть, ты Шеллмон? Та самая, что была тогда?",m260_080_050
m260_080_060,char_VENUSMON,"Не могу в это поверить... Да, я помню всех вас!",m260_080_060
m260_080_070,char_VENUSMON,"...Похоже, вы все тоже через многое прошли.",m260_080_070
m260_080_080,char_VENUSMON,Теперь меня зовут «Венусмон».,m260_080_080
m260_080_090,char_VENUSMON,"Тот Дигимон, которого вы ищете, сведущий в целительстве...
Думаю, они имеют в виду меня.",m260_080_090
m260_080_100,char_RANAMON,"Разве я не предсказывала, что вы быстро докопаетесь до сути? Я
чувствовала, что это та, кого вы ищете!",m260_080_100
m260_080_110,char_RANAMON,"Дигимоны приезжают сюда со всех уголков ради её исцеляющего
прикосновения.",m260_080_110
m260_080_120,char_RANAMON,"Даже Титаны приходят сюда за помощью... Например, такие как я.",m260_080_120
m260_080_130,char_RANAMON,"Я могу так себя вести, несмотря на то, что я Титан...",m260_080_130
m260_080_140,char_RANAMON,"...потому что ты выходила меня. И тебе было всё равно, кто я и
откуда.",m260_080_140
m260_080_150,char_VENUSMON,"Это возвращает меня в прошлое... Ты единственная, кто до сих пор
зовёт меня так.",m260_080_150
m260_080_160,char_AEGIOMON,"Венусмон, нам нужна твоя помощь. Меркуримон в мире людей
и, судя по всему, тяжело ранен.",m260_080_160
m260_080_170,char_VENUSMON,Это... очень тревожные новости...,m260_080_170
m260_080_180,char_VENUSMON,"И всё же сама мысль покинуть это место немыслима —
особенно сейчас.",m260_080_180
m260_080_190,char_VENUSMON,"Хотя у нас временное перемирие, согласованный нами период скоро
подойдёт к концу.",m260_080_190
m260_080_200,char_RANAMON,"В таком случае, это может решить проблему.",m260_080_200
m260_080_210,char_RANAMON,"Вот оно! Помнишь эту красотку, которую ты просила? Подарок как
символ мира, как ты тогда говорила?",m260_080_210
m260_080_220,char_VENUSMON,...,m260_080_220
m260_080_230,char_RANAMON,"Всё, что осталось — передать его Титанам.",m260_080_230
m260_080_240,char_RANAMON,"И у меня есть идея! Почему бы не попросить этих ребят доставить
его?",m260_080_240
m260_080_250,char_RANAMON,"Остальные Титаны и я, мягко говоря, не во всём сходимся...",m260_080_250
m260_080_260,char_RANAMON,"...но вы, ребята, умеете разговаривать с кем угодно — другом или
врагом!",m260_080_260
m260_080_270,char_RANAMON,"Кроме того, полагаю, вы сможете справиться со всем, что может
возникнуть на пути!",m260_080_270
m260_080_280,char_AEGIOMON,"Итак, что нам делать?",m260_080_280
m260_080_290,char_PLAYER_M,"Хорошо, возьмём просьбу.{next}",
m260_080_291,char_PLAYER_M,"Это не то, на что можно соглашаться легкомысленно.",
m260_080_292,char_PLAYER_M,"Что, если Венусмон пойдёт с нами?",
m260_080_300,char_AEGIOMON,"Ладно, пошли!",m260_080_300
