string2 0,string 1,string 2,string 3
m290_010_010,char_VENUSMON,Можете ли вы поручить мне добыть плод Карпос Хиле?,m290_010_010
m290_010_020,char_VENUSMON,"Я останусь здесь и продолжу пытаться найти способ лечить
Меркуримона, пока буду следить за его состоянием.",m290_010_020
m290_010_030,char_VENUSMON,"Как только я узнаю что-то новое, я дам вам знать.",m290_010_030
m290_010_040,char_AEGIOMON,Хорошо. Понял! Тогда мы направимся прямиком в Зубчатый Лес.,m290_010_040
m290_020_010,char_INORI,"Эгиомон, смотри!",m290_020_010
m290_020_020,char_AEGIOMON,Лес... Он полностью мёртв!,m290_020_020
m290_030_010,char_INORI,Это ужасно!,m290_030_010
m290_030_020,char_INORI,"Что случилось со всеми, кто был здесь?",m290_030_020
m290_030_030,char_AEGIOMON,Где Бахусмон? И Сайренмон?,m290_030_030
m290_030_040,char_AEGIOMON,Направимся в деревню!,m290_030_040
m290_040_010,char_INORI,Куда все ушли...?,m290_040_010
m290_040_020,char_AEGIOMON,"Бахусмон, Сайренмон... Где вы?",m290_040_020
m290_050_010,char_INORI,Здесь действительно никого нет... Только не говори...,m290_050_010
m290_050_020,char_AEGIOMON,"Единственное место, что осталось проверить — это святилище...",m290_050_020
m290_050_030,char_INORI,"Надеюсь, с всеми всё в порядке...",m290_050_030
m290_060_010,char_AEGIOMON,Вакхмон!,m290_060_010
m290_060_020,char_AEGIOMON,"Мы так рады, что ты в порядке!",m290_060_020
m290_060_030,char_BACCHUSMON,«В порядке»...?,m290_060_030
m290_060_040,char_BACCHUSMON,"Что из этого, по-твоему, выглядит «в порядке»?",m290_060_040
m290_060_050,char_BACCHUSMON,"Все ушли, кроме вашего покорного слуги. И это всё моя вина.",m290_060_050
m290_060_060,char_BACCHUSMON,*ик*,m290_060_060
m290_060_070,char_AEGIOMON,Что... здесь случилось...?,m290_060_070
m290_060_080,char_BACCHUSMON,"Я думал, что смогу противостоять Титанам. Я считал себя
практически неуязвимым, теперь, когда я завязал с выпивкой.",m290_060_080
m290_060_090,char_BACCHUSMON,"Может, поэтому я и расслабил бдительность.",m290_060_090
m290_060_100,char_BACCHUSMON,Когда они напали... я спал — в самый неподходящий момент!,m290_060_100
m290_060_110,char_BACCHUSMON,"После многих лет пьянства, думаю, в моём организме всё ещё
оставался алкоголь...",m290_060_110
m290_060_120,char_BACCHUSMON,"Когда я проснулся, я застал всё таким... Я опоздал...",m290_060_120
m290_060_130,char_BACCHUSMON,Опоздал помочь... Опоздал что-либо сделать...,m290_060_130
m290_060_140,char_AEGIOMON,Э-это не так! Ещё есть время! Ты ещё можешь...!,m290_060_140
m290_060_150,char_BACCHUSMON,Вот тут ты ошибаешься...,m290_060_150
m290_060_160,char_BACCHUSMON,"Единственное, чего у меня нет... это времени.",m290_060_160
m290_060_170,char_BACCHUSMON,Он должен подействовать с любой минуты.,m290_060_170
m290_060_180,char_BACCHUSMON,Вот этот красавчик.,m290_060_180
m290_060_190,char_INORI,Это же... яд?!,m290_060_190
m290_060_200,char_AEGIOMON,Зачем ты это сделал?!,m290_060_200
m290_060_210,char_BACCHUSMON,Мне пора смотреть правде в глаза...,m290_060_210
m290_060_220,char_BACCHUSMON,Я не смог ничего защитить...,m290_060_220
m290_060_230,char_BACCHUSMON,"И когда нечего больше защищать... выпивка становится безвкусной,
что бы я ни пил...",m290_060_230
m290_060_240,char_BACCHUSMON,"Вечеринка — не вечеринка... без тех, с кем можно её закатить.",m290_060_240
m290_060_250,char_BACCHUSMON,А если я не могу даже наслаждаться выпивкой...,m290_060_250
m290_060_260,char_BACCHUSMON,...что же тогда мне остаётся?,m290_060_260
m290_060_270,char_BACCHUSMON,Ничего. Вот что...,m290_060_270
m290_060_280,char_AEGIOMON,Вакхмон!,m290_060_280
m290_060_290,char_INORI,Снова эта тёмная тень...!,m290_060_290
m290_060_300,char_PLAYER_M,Мы снова отправимся в путешествие во времени...?{next},
m290_060_310,char_INORI,А...?!,m290_060_310
m290_070_010,char_AEGIOMON,Снова Зона Бездны! И это должно означать...,m290_070_010
m290_070_020,char_MIREI,"Появление тёмной тени доказывает, что смерть того Дигимона стала
поворотным моментом в истории.",m290_070_020
m290_070_030,char_MIREI,"Возможно, он должен был стать апостолом Илиад. Тем, кто подходит,
чтобы стать частью сосуда для удержания Священного Потока.",m290_070_030
m290_070_050,char_MIREI,"Скоро начнётся показ Видения Акаши. Пожалуйста, проходите в зал.",m290_070_050
m290_090_010,char_NARRATION,"Бахусмон, вождь деревни, окружённой первобытным лесом.",m290_090_010
m290_090_011,char_NARRATION,Этот могущественный Дигимон любит выпить...,m290_090_011
m290_090_012,char_NARRATION,"...и жил счастливой жизнью вместе с любительницей пения
Сайренмон и многими другими беззаботными деревенскими.",m290_090_012
m290_090_020,char_NARRATION,"Попытки Титанов завладеть Потоком леса всегда отражались великой
силой Бахусмона...",m290_090_020
m290_090_030,char_NARRATION,...и каждая победа отмечалась бурным весельем среди друзей.,m290_090_030
m290_090_031,char_NARRATION,"И всё же такие триумфальные тосты оставляли многих Дигимонов
пьяными и уязвимыми.",m290_090_031
m290_090_032,char_NARRATION,"Титаны работали дотошно, разрабатывая план по устранению
могущественного Бахусмона.",m290_090_032
m290_100_010,char_NARRATION,Победы стали рутиной. Но однажды...,m290_100_010
m290_100_011,char_NARRATION,"...убийца-Титан воспользовался опьянением Бахусмона и усыпил
всех деревенских.",m290_100_011
m290_100_020,char_NARRATION,"Последовавшее за этим яростное нападение Титанов привело к
гибели Сайренмон и множества других деревенских.",m290_100_020
m290_100_021,char_NARRATION,"Некогда пышный лес иссох, превратившись в тень былой красоты.",m290_100_021
m290_100_030,char_NARRATION,"Бахусмон, охваченный горем и виной, поднёс бутыль с ядом к своим
устам...",m290_100_030
m290_100_031,char_NARRATION,...и навсегда погубил радостные звуки безудержного веселья...,m290_100_031
