string2 0,string 1,string 2,string 3
s095_078_010,char_BLIMPMON,"Ой... Кажется, я что-то сломала. Я едва могу двигаться.",
s095_078_020,char_ANDROMON,"БЛИМПМОН НАХОДИТСЯ В ТЯЖЕЛОМ СОСТОЯНИИ. ПРИЧИНА ПОВРЕЖДЕНИЯ:
АРТИЛЛЕРИЙСКИЙ ОБСТРЕЛ.",
s095_078_030,char_PLAYER_M,"Должно быть, это было еще тогда...",
s095_078_031,char_PLAYER_M,С ними все в порядке?,
s095_078_032,char_PLAYER_M,{next}I brought the material for the repairs!,
s095_078_035,char_PLAYER_M,{next}It must have been from back then...,
s095_078_036,char_PLAYER_M,{next}Are they all right?,
s095_078_040,char_ANDROMON,"ВО ВРЕМЯ ХАОТИЧЕСКОЙ БИТВЫ НАШИ ЗАЩИТНЫЕ СИСТЕМЫ БЫЛИ ЗАХВАЧЕНЫ
ТИТАНАМИ.",
s095_078_050,char_ANDROMON,"СЕЙЧАС СИТУАЦИЯ ПОД КОНТРОЛЕМ, НО НАМ ТРЕБУЕТСЯ БОЛЬШОЕ
КОЛИЧЕСТВО МЕТАЛЛА, ЧТОБЫ УСТРАНИТЬ ПОВРЕЖДЕНИЯ.",
s095_078_060,char_ANDROMON,"НЕПОСРЕДСТВЕННОЙ УГРОЗЫ ИХ ЖИЗНИ НЕТ, НО УЩЕРБ НОСИТ
ШИРОКОМАСШТАБНЫЙ ХАРАКТЕР.",
s095_078_070,char_ANDROMON,"ДЛЯ РЕМОНТА ТРЕБУЕТСЯ БОЛЬШОЕ КОЛИЧЕСТВО МЕТАЛЛА Из ШАХТ,
КОТОРЫЕ НЕДАВНО СНОВА СТАЛИ ДОСТУПНЫ.",
s095_078_080,char_ANDROMON,НЕОБХОДИМЫЕ МЕТАЛЛЫ ДОСТАВЛЕНЫ. НАЧИНАЕМ РЕМОНТ BLIMPMON...,
s095_078_090,char_ANDROMON,РЕМОНТ ЗАВЕРШЕН. BLIMPMON ВОССТАНОВЛЕН До ПРЕЖНЕГО СОСТОЯНИЯ.,
s095_078_100,char_ANDROMON,"А ТЕПЕРЬ я, ПОЖАЛУЙ, ПОЙДУ.",
s095_078_110,char_BLIMPMON,"Эй, ты! Посмотри на меня! Круто, да? Я снова готов летать по
небу!",
s095_078_120,char_BLIMPMON,"Ты помог мне все привести в порядок? Спасибо! Вот. Это за вашу
помощь!",
s095_078_130,char_BLIMPMON,"Итак, куда? Я могу поехать куда угодно! Но сейчас я возвращаюсь
в Сентрал-Таун!",
s095_078_140,char_CAPROMON,"Магазины в Сентрал-Тауне сменили ассортимент! Вам стоит сходить
и посмотреть на них!",
s095_078_150,char_MASTERBLIMPMON,,
s095_078_160,char_MASTERBLIMPMON,,
s095_078_170,char_MASTERBLIMPMON,,
s095_078_180,char_DINOHUMON,"Blimpmon отремонтировали, и у нас появилось несколько новых
продуктов, так что не стесняйтесь взглянуть.",
s095_078_190,char_GAWAPPAMON,"Добавлены новые предметы! ♪ У нас есть для вас совершенно новая
линейка продуктов! ♪",
s095_078_200,char_VADEMON,"Gehe. Благодаря тому, что Блимпмон снова встал на ноги и начал
работать, в магазине появился кое-какой новый инвентарь.",
